2007	0.05819490203292726
2006	0.052331929309846405
2008	0.04763963981183059
1994	0.03459010557651371
2005	0.03401909886061463
1992	0.03372284433019001
1993	0.03352215577732172
1991	0.031063721004685123
1995	0.030805692865283032
1990	0.029331587661476637
1989	0.026775197761844807
1987	0.025807592239086963
1996	0.023669303491264074
2000	0.02329420702935548
1988	0.023136523166387535
2009	0.022059016769439912
2004	0.021621802422119703
1986	0.021120081039948967
1985	0.020276711288014355
1984	0.018190983827847448
2003	0.018095417850291118
1997	0.016265329380087394
1983	0.015787499492305745
2002	0.0156011458360709
1982	0.015536638801220377
1980	0.014645486060507598
2001	0.014334896633449525
1981	0.01378061396362281
2010	0.012583650094729774
1979	0.0120699829653645
1998	0.011262450455013511
1978	0.011104766592045566
1977	0.009783566952329301
1999	0.009138496603824072
1976	0.008966477844222678
1975	0.008534041795780285
1974	0.007642889055067505
1973	0.007463702847149386
1972	0.006828189096399791
1969	0.006613165646898048
1970	0.0063742507030072225
1971	0.0060493263793157
2012	0.00565272757245693
2011	0.005545215847706058
1968	0.0051701193857974625
1967	0.004632560762043105
1966	0.004386478369835555
1965	0.004231183656306518
1964	0.004025716804560408
2020	0.00400899275848805
1963	0.003645842043773996
1962	0.003177568753747978
1960	0.0030867810750694643
2013	0.002666290773821612
1961	0.002623286083921263
1959	0.002577892244582006
1958	0.002329420702935548
1957	0.0021454561961396124
1956	0.0020881166096058143
1907	0.0018945955050542456
1955	0.0018730931601040714
1905	0.00186114741290953
1919	0.0018205318724480897
1954	0.0017010744005026771
1903	0.0015911735263128973
2014	0.001493218399317659
1908	0.0014788835026842094
1953	0.0014669377554896682
1950	0.0014239330655893196
1912	0.0013857066745667874
1920	0.001380928375688971
1904	0.001323588789155173
1952	0.0013188104902773564
1906	0.0012566926048657417
1911	0.0012375794093544758
2021	0.0011611266273094116
1910	0.001156348328431595
1951	0.0011539591789926867
1928	0.0010345017070472742
1925	0.0010297234081694576
1921	0.0010201668104138247
1922	0.0010129993620970998
1902	0.0009914970171469256
1909	0.0009914970171469256
1923	0.0009891078677080173
1945	0.0009891078677080173
2015	0.0009676055227578429
1948	0.0009604380744411182
1947	0.0009556597755633017
1949	0.0008863744418349624
1901	0.0008577046485680633
1914	0.000855315499129155
1900	0.000855315499129155
1924	0.0008433697519346137
1927	0.0008362023036178889
1916	0.0007669169698895496
2030	0.0007645278204506413
1942	0.0007525820732561001
1946	0.0007501929238171918
2022	0.0007334688777448341
2023	0.0007286905788670175
1929	0.000714355682233568
1913	0.0007119665327946598
1944	0.000704799084477935
1926	0.0006809075900888525
1930	0.0006785184406499442
2025	0.0006617943945775865
2024	0.0006522377968219534
1917	0.0006092331069216049
1941	0.000563839267582348
2016	0.000563839267582348
1918	0.0005518935203878068
1940	0.0005423369226321737
1943	0.0005280020259987242
1937	0.0005256128765598159
2017	0.0005232237271209077
1933	0.0004921647844151004
1932	0.0004897756349761921
2028	0.00048738648553728385
1935	0.0004826081866594674
2099	0.0004802190372205591
1931	0.0004754407383427426
2026	0.0004706624394649261
2027	0.00046588414058710957
1915	0.00046588414058710957
2018	0.00045632754283147657
1936	0.00045393839339256833
1939	0.0004348251978813023
2029	0.0004348251978813023
2040	0.00042049030124785276
2019	0.0004109337034922197
2050	0.0004013771057365867
1938	0.0003918205079809537
2090	0.00037270731246968766
2089	0.00037031816303077943
2091	0.0003607615652751464
1934	0.0003607615652751464
2088	0.00035837241583623814
2086	0.00034881581808060514
2087	0.0003416483697638804
2085	0.00032492432369152257
2031	0.0002938653809857153
2093	0.00028908708210789876
2092	0.000281919633791174
2080	0.00026280643827990795
2084	0.00025324984052427495
2032	0.00024369324276864193
2083	0.00024369324276864193
2034	0.00024369324276864193
2094	0.00024369324276864193
2033	0.00023174749557410067
2095	0.00022219089781846764
2036	0.00021502344950174288
2069	0.00021024515062392638
2035	0.00020546685174610985
2044	0.00020546685174610985
2077	0.00020307770230720162
2046	0.00020307770230720162
2045	0.0001982994034293851
2042	0.0001982994034293851
2060	0.00019591025399047686
2082	0.0001935211045515686
2096	0.00019113195511266033
2081	0.00018635365623484383
2047	0.00018157535735702733
2097	0.0001767970584792108
2070	0.0001720187596013943
2065	0.00016962961016248605
2075	0.00016246216184576128
2078	0.00016007301240685305
2054	0.00016007301240685305
2037	0.00015529471352903652
2056	0.0001529055640901283
2098	0.0001529055640901283
2079	0.00015051641465122002
2064	0.00014812726521231176
2055	0.00014812726521231176
2043	0.00014334896633449526
2039	0.00014334896633449526
2074	0.000140959816895587
2038	0.000140959816895587
2058	0.0001361815180177705
2063	0.00013140321913995397
2059	0.00013140321913995397
2066	0.00012901406970104574
2048	0.00012662492026213748
2051	0.00012662492026213748
2053	0.00011945747194541271
2068	0.00011706832250650446
2076	0.00011706832250650446
2041	0.0001146791730675962
2071	0.00011229002362868795
2052	0.0001099008741897797
2049	0.00010751172475087144
2072	0.00010751172475087144
2067	0.00010273342587305493
2061	0.00010034427643414668
2057	9.795512699523843e-05
2073	9.556597755633017e-05
2062	9.556597755633017e-05
