A4	0.12925289183965538
A6	0.09717784222136949
D2	0.09239714752638156
A5	0.0919256090504199
D1	0.07490511216396618
A7	0.0677867747566518
D3	0.039730866630168844
O1	0.03919301573546172
A3	0.03786899510138356
D4	0.0377748730512605
A8	0.036442387002023346
A1	0.03440790268782501
D6	0.029866430229106438
A2	0.026676416745705055
D7	0.02319839350182851
A9	0.02016565852111796
D8	0.0198012372501287
D10	0.018855561267235522
Y1	0.015540682910238938
D9	0.012911837342245781
A10	0.010667648357793
D5	0.010661856231631581
A11	0.006527354893780389
D11	0.004295826903052247
A12	0.0035157834509673314
O2	0.0030572772588688684
A13	0.0021023932805395887
D12	0.0015517328760523987
A14	0.0014146896859126767
X1	0.0012993298398644197
O3	0.001248277445813453
D13	0.0011421255952012977
A15	0.0010213820421440297
E	0.0009942778620296983
K4	0.0008804031765356514
A16	0.0005902028042430294
D14	0.00046960776724118246
O4	0.000282291892341454
D16	0.00023439546446818349
A17	0.00023149940138747412
W	0.00022722956479412056
K5	0.00022470479185196366
D15	0.00021542253838815155
A18	0.00014929576471195405
A19	9.96914022013421e-05
K6	8.762447269838636e-05
O5	8.209224963395434e-05
A20	7.733973586048253e-05
A21	7.496347897374663e-05
O6	6.427032298343507e-05
O7	5.0903877995545635e-05
A22	5.0866748981690386e-05
D18	4.526026788954787e-05
K7	4.44434295847324e-05
D17	4.366372029377218e-05
K8	3.902259356186613e-05
D20	3.898546454801088e-05
A23	3.519830513477554e-05
A24	2.6807148003489384e-05
O8	2.6175954767950162e-05
D19	1.9381345232439695e-05
A25	1.756202355353252e-05
K10	1.3997638223428667e-05
A26	1.396050920957342e-05
K9	1.225257457223199e-05
O9	1.1621381336692766e-05
A27	9.876317685496089e-06
O10	9.653543602364598e-06
A28	6.868867563220964e-06
D21	6.831738549365716e-06
K11	6.386190383102734e-06
D22	6.2376743276817406e-06
A30	5.866384189129256e-06
A29	5.8292551752740075e-06
O15	4.9381588427480444e-06
K12	4.603997718050808e-06
D24	4.009933496366833e-06
A31	3.8985464548010875e-06
O12	3.4529982885381064e-06
O11	3.081708149985622e-06
D23	2.9703211084198764e-06
A32	2.524772942156895e-06
O16	2.4876439283016464e-06
D30	2.4133859005911495e-06
D25	1.967837734328168e-06
O13	1.8564506927624228e-06
D27	1.8564506927624228e-06
O14	1.8193216789071744e-06
D26	1.8193216789071744e-06
A33	1.6708056234861805e-06
D29	1.5594185819204351e-06
A34	1.3737735126441928e-06
D28	1.299515484933696e-06
A36	1.225257457223199e-06
D32	1.1881284433679505e-06
K13	1.0396123879469567e-06
D31	1.0024833740917082e-06
A37	8.539673186707145e-07
O31	8.539673186707145e-07
K16	8.16838304815466e-07
O17	8.16838304815466e-07
A35	7.797092909602176e-07
K15	7.425802771049691e-07
A39	7.054512632497206e-07
K14	6.311932355392237e-07
O18	6.311932355392237e-07
A40	5.569352078287268e-07
O32	5.198061939734783e-07
A38	4.455481662629815e-07
D34	4.455481662629815e-07
D33	4.455481662629815e-07
A41	4.08419152407733e-07
O21	4.08419152407733e-07
A43	3.7129013855248455e-07
O20	3.7129013855248455e-07
K20	3.341611246972361e-07
D35	3.341611246972361e-07
D37	3.341611246972361e-07
A50	3.341611246972361e-07
A42	3.341611246972361e-07
A55	3.341611246972361e-07
A54	3.341611246972361e-07
K18	2.9703211084198763e-07
D36	2.9703211084198763e-07
A45	2.9703211084198763e-07
D48	2.9703211084198763e-07
O25	2.9703211084198763e-07
O63	2.9703211084198763e-07
A46	2.9703211084198763e-07
D38	2.5990309698673917e-07
O23	2.5990309698673917e-07
D39	2.2277408313149074e-07
A47	2.2277408313149074e-07
O33	2.2277408313149074e-07
D41	2.2277408313149074e-07
D57	2.2277408313149074e-07
O19	2.2277408313149074e-07
A51	2.2277408313149074e-07
A44	2.2277408313149074e-07
O22	2.2277408313149074e-07
D44	1.8564506927624228e-07
A48	1.8564506927624228e-07
A49	1.8564506927624228e-07
A58	1.8564506927624228e-07
O36	1.8564506927624228e-07
D46	1.8564506927624228e-07
D55	1.8564506927624228e-07
K19	1.4851605542099382e-07
D42	1.4851605542099382e-07
O24	1.4851605542099382e-07
D43	1.4851605542099382e-07
D61	1.4851605542099382e-07
K17	1.4851605542099382e-07
A67	1.4851605542099382e-07
A61	1.4851605542099382e-07
D54	1.4851605542099382e-07
O34	1.4851605542099382e-07
D47	1.4851605542099382e-07
D40	1.1138704156574537e-07
D53	1.1138704156574537e-07
D59	1.1138704156574537e-07
D58	1.1138704156574537e-07
D52	1.1138704156574537e-07
D45	1.1138704156574537e-07
A56	1.1138704156574537e-07
A87	1.1138704156574537e-07
A52	1.1138704156574537e-07
A74	1.1138704156574537e-07
A71	1.1138704156574537e-07
A53	1.1138704156574537e-07
O38	1.1138704156574537e-07
O37	1.1138704156574537e-07
O64	1.1138704156574537e-07
O30	1.1138704156574537e-07
O41	1.1138704156574537e-07
O29	1.1138704156574537e-07
O76	1.1138704156574537e-07
D255	1.1138704156574537e-07
A77	7.425802771049691e-08
K21	7.425802771049691e-08
O26	7.425802771049691e-08
A60	7.425802771049691e-08
K28	7.425802771049691e-08
K22	7.425802771049691e-08
A98	7.425802771049691e-08
O27	7.425802771049691e-08
A80	7.425802771049691e-08
A82	7.425802771049691e-08
O28	7.425802771049691e-08
A65	7.425802771049691e-08
A111	7.425802771049691e-08
D73	7.425802771049691e-08
A68	7.425802771049691e-08
A63	7.425802771049691e-08
A64	7.425802771049691e-08
O39	7.425802771049691e-08
D60	7.425802771049691e-08
D66	7.425802771049691e-08
D51	7.425802771049691e-08
D62	7.425802771049691e-08
D49	7.425802771049691e-08
